order_id,customer_id,shop_id,ordered_at,status,channel,discount_copper
ORD-004564,WIZ-03611,SHP-06,2025-04-10T15:05:22Z,completed,in_store,0
ORD-004565,WIZ-03749,SHP-01,2025-04-10T16:41:24Z,completed,courier_owl,0
ORD-004566,WIZ-02618,SHP-15,2025-04-10T17:14:09Z,Completed,courier_owl,0
ORD-004567,WIZ-03162,SHP-08,2025-04-10 13:03:05,COMPLETED,courier_owl,325
ORD-004568,WIZ-01208,SHP-10,2025-04-10 15:42:14,COMPLETED,marketplace,0
ORD-004569,WIZ-00861,SHP-02,2025-04-11T13:14:58Z,completed,courier_owl,0
ORD-004570,WIZ-04559,SHP-09,2025-04-11 14:47:41,Completed,in_store,0
ORD-004571,WIZ-00529,SHP-06,2025-04-11T14:29:25Z,completed,marketplace,0
ORD-004572,WIZ-02527,SHP-06,2025-04-11T14:32:42Z,completed,in_store,0
ORD-004573,WIZ-04641,SHP-07,2025-04-11T13:01:11Z,completed,in_store,0
ORD-004574,WIZ-02999,SHP-10,2025-04-11T14:45:45Z,Completed,courier_owl,175
ORD-004575,WIZ-03788,SHP-09,2025-04-11T14:22:08Z,completed,in_store,0
ORD-004576,WIZ-03325,SHP-09,2025-04-11 12:19:11,completed,in_store,0
ORD-004577,WIZ-02123,SHP-09,2025-04-11 16:32:46,Completed,in_store,0
ORD-004578,WIZ-02838,SHP-01,2025-04-11 13:38:39,COMPLETED,in_store,0
ORD-004579,WIZ-00034,SHP-03,2025-04-11 11:10:41,completed,courier_owl,0
ORD-004580,WIZ-04354,SHP-12,2025-04-11 13:49:10,completed,courier_owl,0
ORD-004581,WIZ-03482,SHP-01,2025-04-11T11:51:24Z,Completed,marketplace,0
ORD-004582,WIZ-01531,SHP-14,2025-04-11T14:27:44Z,returned,in_store,375
ORD-004583,WIZ-04514,SHP-15,2025-04-11T13:32:48Z,completed,courier_owl,0
ORD-004584,WIZ-02035,SHP-06,2025-04-11 11:44:36,completed,in_store,0
ORD-004585,WIZ-04885,SHP-12,2025-04-11T09:42:16Z,completed,in_store,0
ORD-004586,WIZ-04466,SHP-08,2025-04-11T12:49:39Z,completed,in_store,0
ORD-004587,WIZ-00470,SHP-15,2025-04-11T18:39:53Z,Completed,in_store,0
ORD-004588,WIZ-00658,SHP-10,2025-04-11T12:07:52Z,completed,in_store,0
ORD-004589,WIZ-02888,SHP-01,2025-04-11 13:10:45,cancelled,in_store,0
ORD-004590,WIZ-03348,SHP-03,2025-04-11T15:08:15Z,Completed,in_store,0
ORD-004591,WIZ-04665,SHP-05,2025-04-12 14:43:47,completed,in_store,0
ORD-004592,WIZ-04071,SHP-04,2025-04-12 15:27:15,Completed,courier_owl,0
ORD-004593,WIZ-00372,SHP-13,2025-04-12T17:58:01Z,completed,marketplace,0
ORD-004594,WIZ-01559,SHP-08,2025-04-12 16:58:16,completed,in_store,0
ORD-004595,WIZ-04595,SHP-01,2025-04-12T15:13:18Z,completed,in_store,0
ORD-004596,WIZ-00400,SHP-03,2025-04-12 13:23:33,completed,in_store,0
ORD-004597,WIZ-00840,SHP-01,2025-04-12T17:46:44Z,completed,in_store,0
ORD-004598,WIZ-00977,SHP-14,2025-04-12 11:03:15,completed,courier_owl,0
ORD-004599,WIZ-02035,SHP-06,2025-04-12 14:36:26,Completed,in_store,0
ORD-004600,WIZ-04778,SHP-03,2025-04-12 14:13:04,completed,in_store,0
ORD-004601,WIZ-02448,SHP-02,2025-04-12 13:56:09,completed,in_store,0
ORD-004602,WIZ-01220,SHP-13,2025-04-12 12:46:46,completed,marketplace,0
ORD-004603,WIZ-01262,SHP-10,2025-04-12 10:49:52,Completed,in_store,0
ORD-004604,WIZ-01618,SHP-07,2025-04-12 13:29:38,completed,courier_owl,0
ORD-004605,WIZ-04750,SHP-07,2025-04-12T11:32:55Z,COMPLETED,marketplace,0
ORD-004606,WIZ-00235,SHP-04,2025-04-12T18:29:55Z,completed,courier_owl,0
ORD-004607,WIZ-01023,SHP-02,2025-04-12 11:18:42,Completed,in_store,0
ORD-004608,WIZ-02574,SHP-01,2025-04-12 10:17:05,completed,in_store,0
ORD-004609,WIZ-02396,SHP-02,2025-04-12 12:00:13,completed,in_store,0
ORD-004610,WIZ-00745,SHP-02,2025-04-12T11:02:30Z,completed,in_store,0
ORD-004611,WIZ-03011,SHP-01,2025-04-12 13:48:27,completed,marketplace,0
ORD-004612,WIZ-01680,SHP-08,2025-04-12T12:51:25Z,completed,in_store,0
ORD-004613,WIZ-01460,SHP-11,2025-04-12 15:40:54,COMPLETED,in_store,0
ORD-004614,WIZ-00097,SHP-01,2025-04-13 14:28:09,completed,marketplace,0
ORD-004615,WIZ-03883,SHP-06,2025-04-13T16:44:53Z,completed,marketplace,0
ORD-004616,WIZ-03898,SHP-10,2025-04-13 11:03:36,completed,in_store,0
ORD-004617,WIZ-03528,SHP-15,2025-04-13T12:47:36Z,Completed,courier_owl,0
ORD-004618,WIZ-01607,SHP-12,2025-04-13T10:55:25Z,completed,courier_owl,375
ORD-004619,WIZ-00400,SHP-01,2025-04-13T11:07:31Z,completed,in_store,0
ORD-004620,WIZ-01746,SHP-02,2025-04-13 10:22:27,completed,in_store,0
ORD-004621,WIZ-03928,SHP-06,2025-04-13T11:39:01Z,completed,courier_owl,0
ORD-004622,WIZ-03413,SHP-07,2025-04-13T10:56:24Z,Completed,in_store,0
ORD-004623,WIZ-03847,SHP-02,2025-04-13 14:55:15,Completed,in_store,50
ORD-004624,WIZ-02004,SHP-01,2025-04-13T14:40:18Z,Returned,in_store,0
ORD-004625,WIZ-02523,SHP-03,2025-04-13T14:36:17Z,completed,in_store,175
ORD-004626,WIZ-04960,SHP-03,2025-04-13T13:55:03Z,completed,in_store,0
ORD-004627,WIZ-01165,SHP-09,2025-04-13T14:18:05Z,Completed,marketplace,0
ORD-004628,WIZ-02818,SHP-09,2025-04-13 13:36:30,cancelled,in_store,0
ORD-004629,WIZ-02516,SHP-15,2025-04-13 16:56:06,Completed,marketplace,0
ORD-004630,WIZ-04142,SHP-10,2025-04-14T15:46:42Z,COMPLETED,courier_owl,0
ORD-004631,WIZ-01579,SHP-13,2025-04-14T15:31:09Z,completed,courier_owl,0
ORD-004632,WIZ-00844,SHP-03,2025-04-14 13:14:01,returned,in_store,0
ORD-004633,WIZ-04650,SHP-11,2025-04-14T12:43:42Z,Completed,in_store,0
ORD-004634,WIZ-01983,SHP-04,2025-04-14T13:12:42Z,Completed,courier_owl,0
ORD-004635,WIZ-00546,SHP-09,2025-04-14 13:09:44,completed,marketplace,0
ORD-004636,WIZ-01582,SHP-06,2025-04-14 15:11:57,Completed,courier_owl,0
ORD-004637,WIZ-04072,SHP-05,2025-04-14 11:11:34,completed,in_store,0
ORD-004638,WIZ-00015,SHP-04,2025-04-14T10:40:17Z,completed,in_store,0
ORD-004639,WIZ-04437,SHP-01,2025-04-14T15:37:12Z,completed,in_store,0
ORD-004640,WIZ-04257,SHP-02,2025-04-14 17:10:52,Completed,in_store,0
ORD-004641,WIZ-03545,SHP-02,2025-04-14 10:17:41,completed,in_store,0
ORD-004642,WIZ-03040,SHP-04,2025-04-14 12:30:22,completed,courier_owl,0
ORD-004643,WIZ-04647,SHP-11,2025-04-15 13:59:37,cancelled,marketplace,0
ORD-004644,WIZ-04646,SHP-01,2025-04-15T15:54:56Z,completed,marketplace,0
ORD-004645,WIZ-03929,SHP-03,2025-04-15T15:24:14Z,completed,courier_owl,350
ORD-004646,WIZ-02093,SHP-09,2025-04-15 11:36:52,completed,courier_owl,0
ORD-004647,WIZ-01444,SHP-02,2025-04-15T11:37:33Z,Completed,courier_owl,0
ORD-004648,WIZ-01798,SHP-10,2025-04-15 18:17:50,completed,in_store,0
ORD-004649,WIZ-03583,SHP-12,2025-04-15T13:02:05Z,completed,in_store,0
ORD-004650,WIZ-03526,SHP-06,2025-04-15 11:27:58,completed,in_store,0
ORD-004651,WIZ-03533,SHP-02,2025-04-15T12:07:38Z,completed,courier_owl,0
ORD-004652,WIZ-00339,SHP-06,2025-04-15T13:34:38Z,completed,in_store,0
ORD-004653,WIZ-00945,SHP-08,2025-04-15T09:05:37Z,completed,in_store,0
ORD-004654,WIZ-00063,SHP-02,2025-04-16T12:48:28Z,completed,courier_owl,0
ORD-004655,WIZ-02457,SHP-03,2025-04-16T12:18:42Z,completed,in_store,0
ORD-004656,WIZ-00380,SHP-04,2025-04-16 10:21:28,COMPLETED,in_store,0
ORD-004657,WIZ-01388,SHP-12,2025-04-16T10:22:43Z,completed,courier_owl,0
ORD-004658,WIZ-03175,SHP-05,2025-04-16T15:32:29Z,completed,in_store,0
ORD-004659,WIZ-03942,SHP-15,2025-04-16T11:29:01Z,completed,in_store,0
ORD-004660,WIZ-01262,SHP-02,2025-04-16T12:15:26Z,returned,in_store,0
ORD-004661,WIZ-03863,SHP-10,2025-04-16 11:12:12,COMPLETED,in_store,0
ORD-004662,WIZ-00554,SHP-07,2025-04-16 10:30:55,completed,in_store,0
ORD-004663,WIZ-02887,SHP-03,2025-04-16T13:49:59Z,completed,courier_owl,0
ORD-004664,WIZ-00464,SHP-06,2025-04-16T09:37:43Z,completed,in_store,0
ORD-004665,WIZ-02559,SHP-13,2025-04-16T13:44:16Z,completed,in_store,0
ORD-004666,WIZ-01166,SHP-06,2025-04-16T18:11:24Z,COMPLETED,in_store,325
ORD-004667,WIZ-00734,SHP-10,2025-04-16 14:18:05,completed,in_store,0
ORD-004668,WIZ-04861,SHP-08,2025-04-16 14:44:51,completed,in_store,0
ORD-004669,WIZ-00470,SHP-14,2025-04-16T11:39:19Z,completed,in_store,0
ORD-004670,WIZ-04578,SHP-02,2025-04-16T15:32:11Z,completed,in_store,0
ORD-004671,WIZ-03169,SHP-15,2025-04-16 14:19:42,completed,marketplace,0
ORD-004672,WIZ-00470,SHP-13,2025-04-16 16:39:27,Completed,in_store,0
ORD-004673,WIZ-03241,SHP-07,2025-04-16T13:54:10Z,completed,in_store,0
ORD-004674,WIZ-04506,SHP-02,2025-04-16 14:53:31,completed,in_store,0
ORD-004675,WIZ-00477,SHP-06,2025-04-16T13:47:33Z,completed,in_store,0
ORD-004676,WIZ-04913,SHP-10,2025-04-16T11:15:16Z,completed,marketplace,0
ORD-004677,WIZ-03580,SHP-05,2025-04-16T15:09:09Z,returned,in_store,206
ORD-004678,WIZ-03308,SHP-11,2025-04-16 13:44:14,completed,courier_owl,0
ORD-004679,WIZ-02527,SHP-03,2025-04-16T14:45:37Z,Completed,courier_owl,0
ORD-004680,WIZ-04982,SHP-10,2025-04-16T14:28:40Z,completed,in_store,0
ORD-004681,WIZ-00989,SHP-15,2025-04-16T09:19:23Z,completed,in_store,475
ORD-004682,WIZ-00133,SHP-03,2025-04-16T14:16:14Z,completed,marketplace,0
ORD-004683,WIZ-03904,SHP-08,2025-04-16 13:23:41,completed,courier_owl,0
ORD-004684,WIZ-02906,SHP-08,2025-04-16T13:02:19Z,completed,in_store,0
ORD-004685,WIZ-04314,SHP-13,2025-04-17 18:35:54,completed,in_store,0
ORD-004686,WIZ-01895,SHP-14,2025-04-17T12:23:08Z,completed,in_store,0
ORD-004687,WIZ-01003,SHP-03,2025-04-17 10:49:50,Completed,in_store,0
ORD-004688,WIZ-00149,SHP-06,2025-04-17 11:37:04,completed,courier_owl,0
ORD-004689,WIZ-02360,SHP-07,2025-04-17 12:06:27,completed,courier_owl,0
ORD-004690,WIZ-04188,SHP-02,2025-04-17T12:40:00Z,COMPLETED,marketplace,0
ORD-004691,WIZ-01055,SHP-05,2025-04-17T17:31:05Z,completed,in_store,0
ORD-004692,WIZ-01314,SHP-11,2025-04-17T16:15:55Z,completed,in_store,0
ORD-004693,WIZ-02156,SHP-06,2025-04-17 14:06:55,completed,in_store,0
ORD-004694,WIZ-00821,SHP-03,2025-04-17T12:29:29Z,completed,in_store,0
ORD-004695,WIZ-02557,SHP-01,2025-04-17 18:12:35,completed,in_store,0
ORD-004696,WIZ-01104,SHP-09,2025-04-17T09:00:48Z,completed,marketplace,0
ORD-004697,WIZ-03515,SHP-13,2025-04-17 17:08:52,completed,in_store,0
ORD-004698,WIZ-00693,SHP-12,2025-04-17 18:57:03,Completed,in_store,0
ORD-004699,WIZ-01255,SHP-05,2025-04-17 17:20:14,completed,courier_owl,0
ORD-004700,WIZ-02559,SHP-13,2025-04-17 12:35:03,completed,marketplace,0
ORD-004701,WIZ-01528,SHP-07,2025-04-17 17:44:23,completed,marketplace,0
ORD-004702,WIZ-03327,SHP-06,2025-04-17T12:44:18Z,Completed,in_store,0
ORD-004703,WIZ-02263,SHP-05,2025-04-17T10:19:47Z,completed,in_store,0
ORD-004704,WIZ-02438,SHP-01,2025-04-17T13:36:22Z,Completed,marketplace,0
ORD-004705,WIZ-00331,SHP-04,2025-04-18 15:16:55,completed,courier_owl,0
ORD-004706,WIZ-03716,SHP-10,2025-04-18 10:12:50,COMPLETED,courier_owl,0
ORD-004707,WIZ-03524,SHP-02,2025-04-18T15:31:39Z,completed,in_store,0
ORD-004708,WIZ-01375,SHP-03,2025-04-18 10:17:19,completed,marketplace,0
ORD-004709,WIZ-04257,SHP-02,2025-04-18T09:56:26Z,COMPLETED,in_store,200
ORD-004710,WIZ-03475,SHP-06,2025-04-18T13:43:54Z,completed,in_store,75
ORD-004711,WIZ-02447,SHP-13,2025-04-18 12:02:46,cancelled,in_store,0
ORD-004712,WIZ-02468,SHP-07,2025-04-18 16:29:45,completed,in_store,0
ORD-004713,WIZ-03998,SHP-01,2025-04-18 14:59:37,completed,in_store,0
ORD-004714,WIZ-02814,SHP-03,2025-04-18T12:00:38Z,completed,in_store,0
ORD-004715,WIZ-02050,SHP-15,2025-04-18 14:02:45,returned,in_store,0
ORD-004716,WIZ-02738,SHP-07,2025-04-18 13:39:55,completed,in_store,0
ORD-004717,WIZ-02559,SHP-15,2025-04-18T11:22:32Z,Completed,in_store,0
ORD-004718,WIZ-03840,SHP-06,2025-04-18 11:35:28,completed,in_store,0
ORD-004719,WIZ-00880,SHP-04,2025-04-18T14:08:56Z,COMPLETED,in_store,0
ORD-004720,WIZ-02216,SHP-10,2025-04-18T12:49:41Z,completed,courier_owl,0
ORD-004721,WIZ-01946,SHP-06,2025-04-18T11:04:14Z,returned,courier_owl,0
ORD-004722,WIZ-00096,SHP-07,2025-04-18T09:13:59Z,completed,in_store,0
ORD-004723,WIZ-00847,SHP-13,2025-04-18 13:56:04,COMPLETED,courier_owl,175
ORD-004724,WIZ-01233,SHP-12,2025-04-18 13:04:11,completed,in_store,0
ORD-004725,WIZ-00746,SHP-09,2025-04-18T14:18:42Z,completed,in_store,0
ORD-004726,WIZ-00957,SHP-13,2025-04-18T15:10:56Z,completed,courier_owl,0
ORD-004727,WIZ-03233,SHP-05,2025-04-18T16:17:27Z,completed,courier_owl,0
ORD-004728,WIZ-03683,SHP-13,2025-04-18T10:08:32Z,completed,courier_owl,0
ORD-004729,WIZ-02765,SHP-09,2025-04-18T17:32:04Z,Completed,in_store,0
ORD-004730,WIZ-03928,SHP-05,2025-04-18T11:11:37Z,completed,in_store,0
ORD-004731,WIZ-04750,SHP-03,2025-04-19 13:59:46,completed,marketplace,0
ORD-004732,WIZ-00957,SHP-15,2025-04-19T13:33:04Z,completed,courier_owl,0
ORD-004733,WIZ-03332,SHP-08,2025-04-19 14:04:24,completed,in_store,0
ORD-004734,WIZ-03295,SHP-03,2025-04-19 15:18:31,completed,in_store,275
ORD-004735,WIZ-04182,SHP-03,2025-04-19T16:41:56Z,COMPLETED,in_store,0
ORD-004736,WIZ-01785,SHP-01,2025-04-19 15:20:47,completed,courier_owl,0
ORD-004737,WIZ-04769,SHP-06,2025-04-19T12:05:42Z,Completed,courier_owl,0
ORD-004738,WIZ-03306,SHP-07,2025-04-19 13:00:43,completed,in_store,0
ORD-004739,WIZ-03479,SHP-01,2025-04-19T12:33:42Z,completed,in_store,125
ORD-004740,WIZ-02270,SHP-15,2025-04-19T12:30:14Z,completed,in_store,0
ORD-004741,WIZ-04306,SHP-10,2025-04-19 12:49:15,Completed,in_store,0
ORD-004742,WIZ-01231,SHP-09,2025-04-19T11:17:17Z,completed,in_store,0
ORD-004743,WIZ-02686,SHP-09,2025-04-19T13:04:17Z,completed,courier_owl,0
ORD-004744,WIZ-03104,SHP-03,2025-04-19 13:26:34,completed,in_store,0
ORD-004745,WIZ-02049,SHP-08,2025-04-19 10:05:42,completed,courier_owl,0
ORD-004746,WIZ-02035,SHP-04,2025-04-19 12:03:49,cancelled,in_store,0
ORD-004747,WIZ-02965,SHP-02,2025-04-19 17:00:17,completed,courier_owl,0
ORD-004748,WIZ-00388,SHP-04,2025-04-19 14:01:02,RETURNED,courier_owl,0
ORD-004749,WIZ-01530,SHP-07,2025-04-19 10:32:49,completed,in_store,0
ORD-004750,WIZ-02115,SHP-14,2025-04-19 11:00:50,completed,in_store,0
ORD-004751,WIZ-01520,SHP-03,2025-04-19T13:19:27Z,Completed,courier_owl,50
ORD-004752,WIZ-04750,SHP-09,2025-04-19T14:23:13Z,COMPLETED,in_store,0
ORD-004753,WIZ-02401,SHP-13,2025-04-19 18:33:32,Completed,courier_owl,0
ORD-004754,WIZ-04334,SHP-03,2025-04-20 12:13:48,completed,in_store,0
ORD-004755,WIZ-02781,SHP-08,2025-04-20T13:33:42Z,completed,courier_owl,350
ORD-004756,WIZ-00009,SHP-08,2025-04-20T14:40:25Z,Completed,in_store,0
ORD-004757,WIZ-00804,SHP-11,2025-04-20 11:43:39,completed,in_store,250
ORD-004758,WIZ-04757,SHP-13,2025-04-20 12:06:40,completed,marketplace,175
ORD-004759,WIZ-01491,SHP-14,2025-04-20 11:53:13,COMPLETED,marketplace,0
ORD-004760,WIZ-02184,SHP-15,2025-04-20T17:24:36Z,Completed,courier_owl,0
ORD-004761,WIZ-01555,SHP-03,2025-04-20 16:03:29,completed,in_store,0
ORD-004762,WIZ-01658,SHP-09,2025-04-20T14:14:18Z,completed,courier_owl,0
ORD-004763,WIZ-02800,SHP-13,2025-04-20T15:13:08Z,completed,marketplace,0
ORD-004764,WIZ-04439,SHP-04,2025-04-20T12:50:52Z,Returned,in_store,0
ORD-004765,WIZ-02730,SHP-04,2025-04-20 12:00:21,Completed,in_store,100
ORD-004766,WIZ-00118,SHP-13,2025-04-20T13:57:17Z,completed,in_store,50
ORD-004767,WIZ-04750,SHP-04,2025-04-20T15:03:26Z,Completed,in_store,0
ORD-004768,WIZ-03359,SHP-13,2025-04-20 16:05:50,completed,marketplace,0
ORD-004769,WIZ-04548,SHP-05,2025-04-20T12:41:20Z,completed,in_store,0
ORD-004770,WIZ-03610,SHP-01,2025-04-20 10:43:36,cancelled,marketplace,0
ORD-004771,WIZ-04983,SHP-13,2025-04-20 08:41:59,completed,in_store,0
ORD-004772,WIZ-02668,SHP-04,2025-04-21T11:35:55Z,completed,courier_owl,0
ORD-004773,WIZ-04461,SHP-01,2025-04-21T10:50:00Z,completed,courier_owl,0
ORD-004774,WIZ-00372,SHP-14,2025-04-21 15:46:03,Completed,in_store,0
ORD-004775,WIZ-03115,SHP-12,2025-04-21T16:50:21Z,completed,courier_owl,0
ORD-004776,WIZ-04004,SHP-11,2025-04-21 11:58:24,completed,marketplace,75
ORD-004777,WIZ-03594,SHP-01,2025-04-21T16:04:59Z,completed,courier_owl,0
ORD-004778,WIZ-04257,SHP-12,2025-04-21 09:42:44,completed,in_store,0
ORD-004779,WIZ-03396,SHP-06,2025-04-21T16:06:15Z,completed,in_store,50
ORD-004780,WIZ-02242,SHP-07,2025-04-21T16:54:07Z,completed,courier_owl,0
ORD-004781,WIZ-03881,SHP-13,2025-04-21 12:22:45,completed,in_store,0
ORD-004782,WIZ-04642,SHP-02,2025-04-21T08:45:48Z,COMPLETED,in_store,0
ORD-004783,WIZ-04560,SHP-15,2025-04-21T13:28:41Z,completed,courier_owl,0
ORD-004784,WIZ-00351,SHP-11,2025-04-21T12:33:55Z,completed,marketplace,0
ORD-004785,WIZ-03673,SHP-02,2025-04-21 09:56:45,completed,courier_owl,0
ORD-004786,WIZ-04858,SHP-13,2025-04-22 17:06:30,completed,courier_owl,0
ORD-004787,WIZ-04090,SHP-10,2025-04-22 14:21:31,completed,in_store,0
ORD-004788,WIZ-02527,SHP-06,2025-04-22T13:12:41Z,completed,in_store,0
ORD-004789,WIZ-04637,SHP-02,2025-04-22T10:12:36Z,cancelled,in_store,0
ORD-004790,WIZ-00469,SHP-03,2025-04-22T12:03:55Z,completed,in_store,0
ORD-004791,WIZ-04257,SHP-02,2025-04-22T10:51:35Z,completed,courier_owl,0
ORD-004792,WIZ-02597,SHP-06,2025-04-22 16:10:43,completed,in_store,0
ORD-004793,WIZ-04959,SHP-13,2025-04-22 12:22:04,completed,in_store,0
ORD-004794,WIZ-04415,SHP-13,2025-04-22 13:12:57,completed,marketplace,0
ORD-004795,WIZ-04665,SHP-12,2025-04-22T13:33:42Z,returned,courier_owl,0
ORD-004796,WIZ-00641,SHP-02,2025-04-22T15:11:58Z,completed,in_store,0
ORD-004797,WIZ-00132,SHP-05,2025-04-22T16:50:40Z,completed,in_store,175
ORD-004798,WIZ-02035,SHP-05,2025-04-22T10:44:02Z,Completed,in_store,0
ORD-004799,WIZ-01751,SHP-05,2025-04-22T13:17:09Z,COMPLETED,marketplace,0
ORD-004800,WIZ-01531,SHP-08,2025-04-22T09:39:15Z,completed,in_store,0
ORD-004801,WIZ-02968,SHP-05,2025-04-23 10:40:03,completed,marketplace,250
ORD-004802,WIZ-03808,SHP-13,2025-04-23 13:26:21,Completed,in_store,0
ORD-004803,WIZ-04607,SHP-03,2025-04-23T17:17:47Z,returned,marketplace,0
ORD-004804,WIZ-04586,SHP-10,2025-04-23T12:49:28Z,completed,in_store,0
ORD-004805,WIZ-00551,SHP-02,2025-04-23T11:34:45Z,Completed,in_store,0
ORD-004806,WIZ-03168,SHP-02,2025-04-23 12:40:40,completed,in_store,0
ORD-004807,WIZ-04692,SHP-02,2025-04-23T15:59:59Z,completed,courier_owl,0
ORD-004808,WIZ-01862,SHP-04,2025-04-23 18:20:55,COMPLETED,in_store,0
ORD-004809,WIZ-00783,SHP-04,2025-04-23T09:37:28Z,completed,courier_owl,0
ORD-004810,WIZ-02527,SHP-04,2025-04-23T15:39:14Z,completed,in_store,0
ORD-004811,WIZ-03506,SHP-15,2025-04-23T10:01:59Z,completed,courier_owl,0
ORD-004812,WIZ-00167,SHP-01,2025-04-23 12:53:31,completed,in_store,0
ORD-004813,WIZ-00411,SHP-06,2025-04-23T17:15:16Z,completed,marketplace,0
ORD-004814,WIZ-04666,SHP-06,2025-04-23 10:41:53,Completed,marketplace,0
ORD-004815,WIZ-04947,SHP-05,2025-04-23T13:39:31Z,completed,courier_owl,0
ORD-004816,WIZ-01582,SHP-05,2025-04-23T15:50:04Z,Completed,in_store,0
ORD-004817,WIZ-03333,SHP-12,2025-04-23 12:38:41,completed,courier_owl,0
ORD-004818,WIZ-02667,SHP-06,2025-04-23T12:07:14Z,completed,in_store,0
ORD-004819,WIZ-03734,SHP-09,2025-04-23T14:17:49Z,completed,in_store,0
ORD-004820,WIZ-03775,SHP-02,2025-04-23T13:13:52Z,Completed,in_store,0
ORD-004821,WIZ-03085,SHP-01,2025-04-23 11:37:02,Completed,in_store,0
ORD-004822,WIZ-03942,SHP-15,2025-04-23 14:48:08,completed,in_store,0
ORD-004823,WIZ-04460,SHP-12,2025-04-23 18:36:56,completed,in_store,0
ORD-004824,WIZ-03793,SHP-01,2025-04-23T13:11:35Z,cancelled,in_store,0
ORD-004825,WIZ-01439,SHP-02,2025-04-23 18:35:57,completed,courier_owl,0
ORD-004826,WIZ-01262,SHP-11,2025-04-23T10:53:34Z,completed,marketplace,375
ORD-004827,WIZ-01137,SHP-08,2025-04-23T12:58:31Z,cancelled,in_store,0
ORD-004828,WIZ-01490,SHP-05,2025-04-23T13:19:07Z,completed,marketplace,0
ORD-004829,WIZ-04668,SHP-08,2025-04-23T14:09:47Z,returned,in_store,0
ORD-004830,WIZ-01042,SHP-02,2025-04-24T16:14:07Z,Completed,courier_owl,0
ORD-004831,WIZ-04412,SHP-06,2025-04-24T17:00:20Z,completed,in_store,350
ORD-004832,WIZ-02896,SHP-04,2025-04-24 12:09:51,Cancelled,in_store,225
ORD-004833,WIZ-04750,SHP-09,2025-04-24 14:40:04,completed,courier_owl,0
ORD-004834,WIZ-02858,SHP-08,2025-04-24 17:46:29,completed,in_store,0
ORD-004835,WIZ-01715,SHP-05,2025-04-24T14:29:24Z,completed,in_store,0
ORD-004836,WIZ-04099,SHP-09,2025-04-24T11:54:12Z,completed,courier_owl,0
ORD-004837,WIZ-04579,SHP-15,2025-04-24T12:18:00Z,Completed,in_store,0
ORD-004838,WIZ-03333,SHP-08,2025-04-24 10:20:07,COMPLETED,courier_owl,0
ORD-004839,WIZ-04796,SHP-09,2025-04-24T08:05:18Z,completed,courier_owl,0
ORD-004840,WIZ-01979,SHP-08,2025-04-24T12:29:08Z,completed,in_store,0
ORD-004841,WIZ-02143,SHP-14,2025-04-24 11:30:36,completed,marketplace,0
ORD-004842,WIZ-02954,SHP-15,2025-04-24 14:50:47,completed,in_store,0
ORD-004843,WIZ-03458,SHP-04,2025-04-24T12:31:01Z,Completed,in_store,0
ORD-004844,WIZ-01124,SHP-08,2025-04-25 14:35:09,completed,marketplace,0
ORD-004845,WIZ-03580,SHP-05,2025-04-25T14:13:47Z,completed,in_store,0
ORD-004846,WIZ-04796,SHP-05,2025-04-25T17:00:37Z,completed,courier_owl,0
ORD-004847,WIZ-01994,SHP-03,2025-04-25T11:50:05Z,completed,courier_owl,0
ORD-004848,WIZ-01355,SHP-13,2025-04-25 14:09:35,COMPLETED,in_store,0
ORD-004849,WIZ-04609,SHP-02,2025-04-25T08:47:34Z,Completed,in_store,0
ORD-004850,WIZ-01618,SHP-05,2025-04-25 10:43:40,completed,in_store,0
ORD-004851,WIZ-02034,SHP-02,2025-04-25T17:42:34Z,completed,courier_owl,0
ORD-004852,WIZ-01721,SHP-13,2025-04-25T10:12:23Z,completed,in_store,0
ORD-004853,WIZ-03255,SHP-15,2025-04-25 15:11:54,completed,in_store,0
ORD-004854,WIZ-00027,SHP-03,2025-04-25T17:45:01Z,completed,courier_owl,0
ORD-004855,WIZ-03081,SHP-05,2025-04-25T13:27:33Z,completed,in_store,0
ORD-004856,WIZ-02003,SHP-15,2025-04-25T15:41:58Z,returned,in_store,300
ORD-004857,WIZ-02559,SHP-13,2025-04-25T16:13:44Z,completed,marketplace,350
ORD-004858,WIZ-01797,SHP-04,2025-04-25T09:10:54Z,completed,courier_owl,0
ORD-004859,WIZ-01434,SHP-09,2025-04-25T16:13:11Z,completed,in_store,0
ORD-004860,WIZ-03663,SHP-09,2025-04-25T09:06:52Z,completed,in_store,0
ORD-004861,WIZ-03712,SHP-03,2025-04-25T16:58:27Z,Completed,in_store,0
ORD-004862,WIZ-03793,SHP-06,2025-04-25 12:03:52,completed,courier_owl,0
ORD-004863,WIZ-04143,SHP-11,2025-04-25T13:41:21Z,completed,in_store,0
ORD-004864,WIZ-01465,SHP-01,2025-04-25T14:33:09Z,Completed,courier_owl,0
ORD-004865,WIZ-01808,SHP-09,2025-04-25T09:28:12Z,COMPLETED,in_store,0
ORD-004866,WIZ-04059,SHP-02,2025-04-26 16:13:25,returned,courier_owl,0
ORD-004867,WIZ-00438,SHP-10,2025-04-26 11:11:31,Completed,in_store,0
ORD-004868,WIZ-04425,SHP-12,2025-04-26T16:27:25Z,COMPLETED,in_store,0
ORD-004869,WIZ-01718,SHP-14,2025-04-26 09:23:26,returned,in_store,0
ORD-004870,WIZ-04733,SHP-07,2025-04-26T18:32:25Z,completed,in_store,0
