order_item_id,order_id,potion_sku,quantity,unit_price_copper
ITM-014410,ORD-004244,POT-0040,1,839
ITM-014411,ORD-004245,POT-0079,1,1126
ITM-014412,ORD-004245,POT-0036,1,828
ITM-014413,ORD-004245,POT-0091,1,275
ITM-014414,ORD-004245,POT-0042,1,1540
ITM-014415,ORD-004246,POT-0116,1,1292
ITM-014416,ORD-004246,POT-0038,1,576
ITM-014417,ORD-004246,POT-0017,1,1292
ITM-014418,ORD-004247,POT-0034,1,663
ITM-014419,ORD-004248,POT-0078,2,701
ITM-014420,ORD-004248,POT-0001,2,107
ITM-014421,ORD-004249,POT-0035,1,1052
ITM-014422,ORD-004249,POT-0094,1,1186
ITM-014423,ORD-004249,POT-0072,2,685
ITM-014424,ORD-004249,POT-0005,1,973
ITM-014425,ORD-004250,POT-0017,1,1322
ITM-014426,ORD-004251,POT-0002,2,998
ITM-014427,ORD-004251,POT-0034,2,702
ITM-014428,ORD-004251,POT-0113,1,1144
ITM-014429,ORD-004251,POT-0045,1,1129
ITM-014430,ORD-004251,POT-0019,2,1246
ITM-014431,ORD-004251,POT-0044,1,719
ITM-014432,ORD-004252,POT-0021,1,913
ITM-014433,ORD-004252,POT-0012,1,230
ITM-014434,ORD-004253,POT-0018,1,1078
ITM-014435,ORD-004254,POT-0011,1,1586
ITM-014436,ORD-004255,POT-0093,1,987
ITM-014437,ORD-004256,POT-0021,1,881
ITM-014438,ORD-004256,POT-0110,1,1555
ITM-014439,ORD-004256,POT-0009,5,589
ITM-014440,ORD-004256,POT-0004,1,1546
ITM-014441,ORD-004256,POT-0027,1,542
ITM-014442,ORD-004256,POT-0084,2,807
ITM-014443,ORD-004257,POT-0113,3,1114
ITM-014444,ORD-004257,POT-0043,2,685
ITM-014445,ORD-004257,POT-0061,1,289
ITM-014446,ORD-004257,POT-0019,3,1257
ITM-014447,ORD-004258,POT-0069,4,130
ITM-014448,ORD-004259,POT-0100,1,577
ITM-014449,ORD-004260,POT-0080,2,616
ITM-014450,ORD-004260,POT-0023,1,663
ITM-014451,ORD-004260,POT-0012,1,223
ITM-014452,ORD-004260,POT-0019,1,1243
ITM-014453,ORD-004260,POT-0091,1,284
ITM-014454,ORD-004261,POT-0019,1,1230
ITM-014455,ORD-004261,POT-0093,1,981
ITM-014456,ORD-004261,POT-0057,1,1552
ITM-014457,ORD-004261,POT-0012,1,225
ITM-014458,ORD-004262,POT-0027,2,555
ITM-014459,ORD-004262,POT-0071,1,777
ITM-014460,ORD-004262,POT-0049,2,1549
ITM-014461,ORD-004263,POT-0005,1,1014
ITM-014462,ORD-004264,POT-0021,2,867
ITM-014463,ORD-004264,POT-0038,1,542
ITM-014464,ORD-004265,POT-0044,1,722
ITM-014465,ORD-004265,POT-0003,1,488
ITM-014466,ORD-004265,POT-0014,2,489
ITM-014467,ORD-004266,POT-0110,1,1559
ITM-014468,ORD-004266,POT-0050,1,1450
ITM-014469,ORD-004266,POT-0012,1,224
ITM-014470,ORD-004266,POT-0057,2,1563
ITM-014471,ORD-004266,POT-0003,1,511
ITM-014472,ORD-004266,POT-0001,1,99
ITM-014473,ORD-004266,POT-0090,1,128
ITM-014474,ORD-004266,POT-0071,1,782
ITM-014475,ORD-004267,POT-0001,2,105
ITM-014476,ORD-004267,POT-0025,1,794
ITM-014477,ORD-004267,POT-0022,1,287
ITM-014478,ORD-004267,POT-0027,1,534
ITM-014479,ORD-004267,POT-0033,1,576
ITM-014480,ORD-004268,POT-0045,3,1160
ITM-014481,ORD-004268,POT-0040,1,805
ITM-014482,ORD-004269,POT-0034,1,661
ITM-014483,ORD-004270,POT-0050,4,1374
ITM-014484,ORD-004270,POT-0103,1,1144
ITM-014485,ORD-004271,POT-0012,1,227
ITM-014486,ORD-004271,POT-0027,3,560
ITM-014487,ORD-004271,POT-0052,5,106
ITM-014488,ORD-004271,POT-0117,3,332
ITM-014489,ORD-004271,POT-0038,3,566
ITM-014490,ORD-004271,POT-0009,1,544
ITM-014491,ORD-004271,POT-0120,1,312
ITM-014492,ORD-004271,POT-0036,1,831
ITM-014493,ORD-004272,POT-0011,2,1492
ITM-014494,ORD-004273,POT-0113,1,1095
ITM-014495,ORD-004274,POT-0036,2,872
ITM-014496,ORD-004274,POT-0025,3,750
ITM-014497,ORD-004274,POT-0024,1,1522
ITM-014498,ORD-004274,POT-0061,1,276
ITM-014499,ORD-004274,POT-0035,3,1110
ITM-014500,ORD-004274,POT-0044,1,685
ITM-014501,ORD-004274,POT-0103,2,1118
ITM-014502,ORD-004275,POT-0001,2,107
ITM-014503,ORD-004275,POT-0034,2,695
ITM-014504,ORD-004275,POT-0005,1,959
ITM-014505,ORD-004275,POT-0024,3,1546
ITM-014506,ORD-004276,POT-0090,1,124
ITM-014507,ORD-004276,POT-0042,1,1456
ITM-014508,ORD-004276,POT-0002,1,955
ITM-014509,ORD-004276,POT-0104,3,214
ITM-014510,ORD-004276,POT-0012,1,229
ITM-014511,ORD-004276,POT-0071,3,764
ITM-014512,ORD-004276,POT-0036,1,817
ITM-014513,ORD-004277,POT-0033,1,560
ITM-014514,ORD-004277,POT-0094,1,1154
ITM-014515,ORD-004278,POT-0094,1,1088
ITM-014516,ORD-004278,POT-0018,1,1062
ITM-014517,ORD-004278,POT-0019,1,1186
ITM-014518,ORD-004279,POT-0090,5,125
ITM-014519,ORD-004279,POT-0005,1,1031
ITM-014520,ORD-004280,POT-0009,1,538
ITM-014521,ORD-004280,POT-0091,1,272
ITM-014522,ORD-004281,POT-0004,2,1513
ITM-014523,ORD-004281,POT-0072,1,672
ITM-014524,ORD-004281,POT-0113,1,1147
ITM-014525,ORD-004282,POT-0090,5,134
ITM-014526,ORD-004282,POT-0038,2,582
ITM-014527,ORD-004282,POT-0067,1,176
ITM-014528,ORD-004282,POT-0049,3,1540
ITM-014529,ORD-004282,POT-0079,3,1092
ITM-014530,ORD-004283,POT-0014,5,495
ITM-014531,ORD-004284,POT-0019,1,1153
ITM-014532,ORD-004284,POT-0080,2,586
ITM-014533,ORD-004284,POT-0027,2,563
ITM-014534,ORD-004284,POT-0003,1,506
ITM-014535,ORD-004284,POT-0058,3,351
ITM-014536,ORD-004285,POT-0012,1,240
ITM-014537,ORD-004285,POT-0094,2,1173
ITM-014538,ORD-004285,POT-0117,1,329
ITM-014539,ORD-004285,POT-0072,1,650
ITM-014540,ORD-004285,POT-0050,1,1347
ITM-014541,ORD-004285,POT-0001,1,99
ITM-014542,ORD-004285,POT-0062,1,124
ITM-014543,ORD-004286,POT-0002,1,953
ITM-014544,ORD-004286,POT-0044,4,683
ITM-014545,ORD-004286,POT-0101,1,675
ITM-014546,ORD-004286,POT-0093,2,914
ITM-014547,ORD-004287,POT-0042,4,1505
ITM-014548,ORD-004288,POT-0003,2,506
ITM-014549,ORD-004289,POT-0113,1,1076
ITM-014550,ORD-004289,POT-0083,1,1302
ITM-014551,ORD-004289,POT-0001,4,99
ITM-014552,ORD-004290,POT-0109,1,739
ITM-014553,ORD-004290,POT-0078,2,678
ITM-014554,ORD-004290,POT-0029,5,1192
ITM-014555,ORD-004290,POT-0049,3,1436
ITM-014556,ORD-004291,POT-0004,1,1491
ITM-014557,ORD-004291,POT-0070,4,377
ITM-014558,ORD-004291,POT-0089,3,1211
ITM-014559,ORD-004291,POT-0091,3,277
ITM-014560,ORD-004292,POT-0018,1,1037
ITM-014561,ORD-004293,POT-0024,1,1617
ITM-014562,ORD-004293,POT-0034,1,674
ITM-014563,ORD-004294,POT-0057,1,1567
ITM-014564,ORD-004295,POT-0109,2,768
ITM-014565,ORD-004295,POT-0017,1,1371
ITM-014566,ORD-004295,POT-0012,1,242
ITM-014567,ORD-004296,POT-0110,1,1556
ITM-014568,ORD-004296,POT-0094,1,1095
ITM-014569,ORD-004297,POT-0114,3,495
ITM-014570,ORD-004297,POT-0069,1,127
ITM-014571,ORD-004297,POT-0035,1,1073
ITM-014572,ORD-004298,POT-0005,2,954
ITM-014573,ORD-004298,POT-0085,1,1407
ITM-014574,ORD-004298,POT-0014,1,494
ITM-014575,ORD-004298,POT-0079,2,1076
ITM-014576,ORD-004298,POT-0102,3,1333
ITM-014577,ORD-004298,POT-0064,2,700
ITM-014578,ORD-004298,POT-0088,2,1593
ITM-014579,ORD-004299,POT-0020,1,1460
ITM-014580,ORD-004299,POT-0021,1,876
ITM-014581,ORD-004299,POT-0005,1,999
ITM-014582,ORD-004299,POT-0004,1,1431
ITM-014583,ORD-004299,POT-0009,1,582
ITM-014584,ORD-004299,POT-0067,1,173
ITM-014585,ORD-004300,POT-0005,1,981
ITM-014586,ORD-004300,POT-0048,1,501
ITM-014587,ORD-004301,POT-0009,4,585
ITM-014588,ORD-004301,POT-0001,4,101
ITM-014589,ORD-004301,POT-0061,1,276
ITM-014590,ORD-004302,POT-0014,2,534
ITM-014591,ORD-004302,POT-0034,1,713
ITM-014592,ORD-004303,POT-0019,1,1159
ITM-014593,ORD-004303,POT-0021,2,879
ITM-014594,ORD-004303,POT-0057,1,1561
ITM-014595,ORD-004303,POT-0091,1,285
ITM-014596,ORD-004303,POT-0009,3,579
ITM-014597,ORD-004303,POT-0011,2,1521
ITM-014598,ORD-004304,POT-0041,1,1378
ITM-014599,ORD-004305,POT-0084,1,746
ITM-014600,ORD-004305,POT-0079,1,1032
ITM-014601,ORD-004305,POT-0038,4,576
ITM-014602,ORD-004305,POT-0114,3,525
ITM-014603,ORD-004306,POT-0079,1,1065
ITM-014604,ORD-004306,POT-0052,2,102
ITM-014605,ORD-004306,POT-0066,1,290
ITM-014606,ORD-004306,POT-0001,1,103
ITM-014607,ORD-004306,POT-0036,1,865
ITM-014608,ORD-004306,POT-0040,2,849
ITM-014609,ORD-004306,POT-0091,2,275
ITM-014610,ORD-004307,POT-0093,4,911
ITM-014611,ORD-004307,POT-0057,1,1550
ITM-014612,ORD-004307,POT-0088,3,1554
ITM-014613,ORD-004307,POT-0082,3,326
ITM-014614,ORD-004308,POT-0066,1,285
ITM-014615,ORD-004308,POT-0069,1,131
ITM-014616,ORD-004308,POT-0027,2,525
ITM-014617,ORD-004308,POT-0012,1,232
ITM-014618,ORD-004309,POT-0017,1,1356
ITM-014619,ORD-004309,POT-0081,1,911
ITM-014620,ORD-004309,POT-0040,1,795
ITM-014621,ORD-004309,POT-0020,2,1380
ITM-014622,ORD-004309,POT-0119,2,504
ITM-014623,ORD-004310,POT-0027,3,535
ITM-014624,ORD-004311,POT-0064,1,725
ITM-014625,ORD-004311,POT-0011,1,1531
ITM-014626,ORD-004311,POT-0022,1,287
ITM-014627,ORD-004311,POT-0035,5,1117
ITM-014628,ORD-004311,POT-0042,1,1554
ITM-014629,ORD-004312,POT-0078,2,670
ITM-014630,ORD-004313,POT-0085,2,1373
ITM-014631,ORD-004313,POT-0045,1,1159
ITM-014632,ORD-004313,POT-0063,1,1590
ITM-014633,ORD-004314,POT-0029,1,1225
ITM-014634,ORD-004314,POT-0014,1,521
ITM-014635,ORD-004314,POT-0009,1,572
ITM-014636,ORD-004314,POT-0091,1,272
ITM-014637,ORD-004314,POT-0038,1,550
ITM-014638,ORD-004315,POT-0082,2,339
ITM-014639,ORD-004315,POT-0047,1,1508
ITM-014640,ORD-004315,POT-0017,3,1344
ITM-014641,ORD-004316,POT-0001,1,99
ITM-014642,ORD-004316,POT-0117,3,344
ITM-014643,ORD-004316,POT-0068,1,833
ITM-014644,ORD-004316,POT-0084,1,787
ITM-014645,ORD-004316,POT-0034,1,705
ITM-014646,ORD-004316,POT-0027,1,529
ITM-014647,ORD-004317,POT-0001,1,98
ITM-014648,ORD-004317,POT-0073,2,1316
ITM-014649,ORD-004317,POT-0029,2,1185
ITM-014650,ORD-004317,POT-0052,3,104
ITM-014651,ORD-004317,POT-0079,1,1053
ITM-014652,ORD-004317,POT-0019,4,1195
ITM-014653,ORD-004318,POT-0064,2,723
ITM-014654,ORD-004319,POT-0092,5,1080
ITM-014655,ORD-004319,POT-0063,1,1590
ITM-014656,ORD-004319,POT-0045,2,1207
ITM-014657,ORD-004320,POT-0044,1,690
ITM-014658,ORD-004320,POT-0012,3,221
ITM-014659,ORD-004320,POT-0034,4,666
ITM-014660,ORD-004320,POT-0020,2,1422
ITM-014661,ORD-004320,POT-0003,1,508
ITM-014662,ORD-004320,POT-0063,2,1527
ITM-014663,ORD-004320,POT-0058,4,350
ITM-014664,ORD-004320,POT-0048,1,500
ITM-014665,ORD-004321,POT-0084,3,763
ITM-014666,ORD-004321,POT-0042,1,1526
ITM-014667,ORD-004321,POT-0040,1,833
ITM-014668,ORD-004321,POT-0005,1,961
ITM-014669,ORD-004321,POT-0034,2,690
ITM-014670,ORD-004322,POT-0021,1,908
ITM-014671,ORD-004322,POT-0014,1,489
ITM-014672,ORD-004323,POT-0038,3,563
ITM-014673,ORD-004323,POT-0026,1,837
ITM-014674,ORD-004323,POT-0017,1,1359
ITM-014675,ORD-004323,POT-0068,2,807
ITM-014676,ORD-004323,POT-0049,2,1529
ITM-014677,ORD-004323,POT-0033,2,578
ITM-014678,ORD-004323,POT-0064,1,723
ITM-014679,ORD-004323,POT-0009,1,558
ITM-014680,ORD-004324,POT-0040,1,789
ITM-014681,ORD-004324,POT-0079,1,1062
ITM-014682,ORD-004324,POT-0052,1,100
ITM-014683,ORD-004324,POT-0075,1,816
ITM-014684,ORD-004324,POT-0026,1,840
ITM-014685,ORD-004325,POT-0069,2,132
ITM-014686,ORD-004325,POT-0005,1,1051
ITM-014687,ORD-004326,POT-0053,1,820
ITM-014688,ORD-004326,POT-0027,3,538
ITM-014689,ORD-004326,POT-0001,1,104
ITM-014690,ORD-004326,POT-0044,1,729
ITM-014691,ORD-004326,POT-0096,2,1395
ITM-014692,ORD-004326,POT-0020,2,1491
ITM-014693,ORD-004327,POT-0061,1,279
ITM-014694,ORD-004327,POT-0047,2,1614
ITM-014695,ORD-004328,POT-0071,1,748
ITM-014696,ORD-004329,POT-0009,1,553
ITM-014697,ORD-004329,POT-0020,4,1411
ITM-014698,ORD-004330,POT-0035,1,1078
ITM-014699,ORD-004330,POT-0018,3,1029
ITM-014700,ORD-004330,POT-0101,1,644
ITM-014701,ORD-004330,POT-0024,1,1550
ITM-014702,ORD-004330,POT-0064,2,750
ITM-014703,ORD-004331,POT-0020,1,1391
ITM-014704,ORD-004332,POT-0024,1,1559
ITM-014705,ORD-004332,POT-0078,1,702
ITM-014706,ORD-004332,POT-0004,1,1465
ITM-014707,ORD-004332,POT-0014,4,492
ITM-014708,ORD-004332,POT-0041,1,1347
ITM-014709,ORD-004332,POT-0005,1,1052
ITM-014710,ORD-004332,POT-0069,1,130
ITM-014711,ORD-004332,POT-0022,2,294
ITM-014712,ORD-004333,POT-0116,1,1320
ITM-014713,ORD-004333,POT-0094,1,1137
ITM-014714,ORD-004334,POT-0066,1,272
ITM-014715,ORD-004335,POT-0079,2,1102
ITM-014716,ORD-004335,POT-0003,2,471
ITM-014717,ORD-004335,POT-0070,1,377
ITM-014718,ORD-004336,POT-0093,1,920
ITM-014719,ORD-004336,POT-0011,1,1460
ITM-014720,ORD-004336,POT-0041,4,1382
ITM-014721,ORD-004336,POT-0012,2,222
ITM-014722,ORD-004336,POT-0019,1,1187
ITM-014723,ORD-004336,POT-0002,1,909
ITM-014724,ORD-004337,POT-0090,3,126
ITM-014725,ORD-004337,POT-0011,1,1468
ITM-014726,ORD-004337,POT-0035,3,1066
ITM-014727,ORD-004337,POT-0093,3,933
ITM-014728,ORD-004337,POT-0042,1,1568
ITM-014729,ORD-004337,POT-0029,2,1192
ITM-014730,ORD-004337,POT-0053,2,824
ITM-014731,ORD-004338,POT-0085,1,1399
ITM-014732,ORD-004339,POT-0114,1,499
ITM-014733,ORD-004339,POT-0001,5,105
ITM-014734,ORD-004340,POT-0092,2,1034
ITM-014735,ORD-004340,POT-0116,4,1335
ITM-014736,ORD-004341,POT-0036,1,877
ITM-014737,ORD-004341,POT-0079,1,1042
ITM-014738,ORD-004341,POT-0078,2,702
ITM-014739,ORD-004341,POT-0053,1,788
ITM-014740,ORD-004342,POT-0090,1,130
ITM-014741,ORD-004342,POT-0105,1,929
ITM-014742,ORD-004343,POT-0029,1,1210
ITM-014743,ORD-004343,POT-0004,5,1447
ITM-014744,ORD-004344,POT-0003,2,494
ITM-014745,ORD-004344,POT-0027,3,537
ITM-014746,ORD-004344,POT-0009,1,571
ITM-014747,ORD-004345,POT-0062,1,122
ITM-014748,ORD-004345,POT-0092,1,1075
ITM-014749,ORD-004345,POT-0066,3,285
ITM-014750,ORD-004346,POT-0033,1,593
ITM-014751,ORD-004346,POT-0027,1,537
ITM-014752,ORD-004346,POT-0084,2,771
ITM-014753,ORD-004346,POT-0043,2,696
ITM-014754,ORD-004347,POT-0024,1,1472
ITM-014755,ORD-004347,POT-0071,1,744
ITM-014756,ORD-004347,POT-0025,1,754
ITM-014757,ORD-004348,POT-0084,1,735
ITM-014758,ORD-004348,POT-0045,3,1183
ITM-014759,ORD-004349,POT-0120,1,319
ITM-014760,ORD-004349,POT-0063,1,1450
ITM-014761,ORD-004349,POT-0068,2,786
ITM-014762,ORD-004350,POT-0066,2,288
ITM-014763,ORD-004350,POT-0027,2,550
ITM-014764,ORD-004350,POT-0018,1,1105
ITM-014765,ORD-004350,POT-0022,2,278
ITM-014766,ORD-004351,POT-0009,1,571
ITM-014767,ORD-004351,POT-0072,1,650
ITM-014768,ORD-004351,POT-0070,2,347
ITM-014769,ORD-004352,POT-0089,2,1258
ITM-014770,ORD-004352,POT-0024,1,1590
ITM-014771,ORD-004352,POT-0082,1,333
ITM-014772,ORD-004352,POT-0038,2,552
ITM-014773,ORD-004352,POT-0036,1,817
ITM-014774,ORD-004353,POT-0042,1,1539
ITM-014775,ORD-004353,POT-0014,1,524
ITM-014776,ORD-004354,POT-0038,2,541
ITM-014777,ORD-004354,POT-0014,3,527
ITM-014778,ORD-004355,POT-0018,1,1089
ITM-014779,ORD-004355,POT-0096,1,1326
ITM-014780,ORD-004356,POT-0027,1,548
ITM-014781,ORD-004356,POT-0069,2,132
ITM-014782,ORD-004357,POT-0068,1,759
ITM-014783,ORD-004358,POT-0025,3,759
ITM-014784,ORD-004358,POT-0047,1,1571
ITM-014785,ORD-004359,POT-0105,1,907
ITM-014786,ORD-004359,POT-0012,1,238
ITM-014787,ORD-004359,POT-0017,1,1361
ITM-014788,ORD-004359,POT-0002,2,940
ITM-014789,ORD-004359,POT-0090,1,132
ITM-014790,ORD-004359,POT-0082,1,325
ITM-014791,ORD-004360,POT-0027,1,553
ITM-014792,ORD-004360,POT-0091,1,277
ITM-014793,ORD-004360,POT-0005,3,976
ITM-014794,ORD-004360,POT-0068,2,781
ITM-014795,ORD-004360,POT-0080,1,570
ITM-014796,ORD-004360,POT-0078,1,672
ITM-014797,ORD-004361,POT-0064,1,704
ITM-014798,ORD-004361,POT-0019,1,1160
ITM-014799,ORD-004361,POT-0079,1,1032
ITM-014800,ORD-004362,POT-0036,1,816
ITM-014801,ORD-004362,POT-0012,2,239
ITM-014802,ORD-004362,POT-0053,2,823
ITM-014803,ORD-004362,POT-0057,1,1574
ITM-014804,ORD-004362,POT-0040,1,793
ITM-014805,ORD-004363,POT-0073,4,1394
ITM-014806,ORD-004363,POT-0009,2,559
ITM-014807,ORD-004364,POT-0003,2,510
ITM-014808,ORD-004365,POT-0069,5,131
ITM-014809,ORD-004365,POT-0045,2,1200
ITM-014810,ORD-004365,POT-0046,4,926
ITM-014811,ORD-004365,POT-0011,1,1459
ITM-014812,ORD-004366,POT-0075,1,880
ITM-014813,ORD-004366,POT-0019,1,1203
ITM-014814,ORD-004367,POT-0023,1,711
ITM-014815,ORD-004367,POT-0066,1,272
ITM-014816,ORD-004367,POT-0009,1,545
ITM-014817,ORD-004367,POT-0040,3,840
ITM-014818,ORD-004367,POT-0062,1,123
ITM-014819,ORD-004367,POT-0020,3,1425
ITM-014820,ORD-004368,POT-0068,4,810
ITM-014821,ORD-004368,POT-0113,1,1083
ITM-014822,ORD-004368,POT-0093,1,923
ITM-014823,ORD-004369,POT-0032,2,1282
ITM-014824,ORD-004370,POT-0071,1,740
ITM-014825,ORD-004370,POT-0079,1,1134
ITM-014826,ORD-004371,POT-0026,1,886
ITM-014827,ORD-004371,POT-0066,1,283
ITM-014828,ORD-004371,POT-0038,2,570
ITM-014829,ORD-004371,POT-0071,1,719
ITM-014830,ORD-004371,POT-0005,2,1026
ITM-014831,ORD-004371,POT-0019,1,1170
ITM-014832,ORD-004371,POT-0075,1,874
ITM-014833,ORD-004372,POT-0027,1,562
ITM-014834,ORD-004372,POT-0120,2,294
ITM-014835,ORD-004372,POT-0108,1,1438
ITM-014836,ORD-004372,POT-0019,1,1227
ITM-014837,ORD-004372,POT-0116,1,1289
ITM-014838,ORD-004372,POT-0009,4,559
ITM-014839,ORD-004373,POT-0038,1,580
ITM-014840,ORD-004373,POT-0011,2,1537
ITM-014841,ORD-004373,POT-0046,4,929
ITM-014842,ORD-004373,POT-0057,3,1489
ITM-014843,ORD-004373,POT-0069,1,122
ITM-014844,ORD-004373,POT-0093,2,918
ITM-014845,ORD-004373,POT-0052,1,99
ITM-014846,ORD-004374,POT-0009,1,559
ITM-014847,ORD-004374,POT-0063,2,1463
ITM-014848,ORD-004375,POT-0005,1,1033
ITM-014849,ORD-004375,POT-0057,1,1607
ITM-014850,ORD-004375,POT-0036,1,840
ITM-014851,ORD-004375,POT-0091,4,276
ITM-014852,ORD-004376,POT-0005,1,1005
ITM-014853,ORD-004377,POT-0093,1,949
ITM-014854,ORD-004378,POT-0004,5,1482
ITM-014855,ORD-004378,POT-0063,2,1584
ITM-014856,ORD-004378,POT-0079,1,1043
ITM-014857,ORD-004378,POT-0113,1,1145
ITM-014858,ORD-004379,POT-0044,3,702
ITM-014859,ORD-004379,POT-0017,1,1345
ITM-014860,ORD-004380,POT-0101,2,678
ITM-014861,ORD-004381,POT-0032,2,1264
ITM-014862,ORD-004381,POT-0100,2,583
ITM-014863,ORD-004381,POT-0009,2,564
ITM-014864,ORD-004381,POT-0005,1,1033
ITM-014865,ORD-004382,POT-0053,1,825
ITM-014866,ORD-004382,POT-0079,2,1130
ITM-014867,ORD-004383,POT-0079,1,1107
ITM-014868,ORD-004383,POT-0012,1,223
ITM-014869,ORD-004384,POT-0034,1,719
ITM-014870,ORD-004384,POT-0032,1,1233
ITM-014871,ORD-004384,POT-0025,1,771
ITM-014872,ORD-004385,POT-0002,1,937
ITM-014873,ORD-004385,POT-0036,2,874
ITM-014874,ORD-004385,POT-0003,1,511
ITM-014875,ORD-004385,POT-0109,1,779
ITM-014876,ORD-004385,POT-0078,2,704
ITM-014877,ORD-004385,POT-0065,2,1069
ITM-014878,ORD-004385,POT-0001,1,104
ITM-014879,ORD-004385,POT-0089,4,1311
ITM-014880,ORD-004386,POT-0063,3,1518
ITM-014881,ORD-004386,POT-0005,2,954
ITM-014882,ORD-004386,POT-0009,1,576
ITM-014883,ORD-004386,POT-0014,1,513
ITM-014884,ORD-004387,POT-0073,1,1312
ITM-014885,ORD-004387,POT-0024,2,1525
ITM-014886,ORD-004387,POT-0049,1,1472
ITM-014887,ORD-004388,POT-0114,5,493
ITM-014888,ORD-004389,POT-0032,1,1288
ITM-014889,ORD-004389,POT-0012,2,239
ITM-014890,ORD-004389,POT-0019,1,1159
ITM-014891,ORD-004390,POT-0025,2,757
ITM-014892,ORD-004391,POT-0027,1,530
ITM-014893,ORD-004391,POT-0036,1,826
ITM-014894,ORD-004391,POT-0035,1,1138
ITM-014895,ORD-004391,POT-0038,3,589
ITM-014896,ORD-004392,POT-0034,1,703
ITM-014897,ORD-004392,POT-0003,3,468
ITM-014898,ORD-004393,POT-0047,1,1595
ITM-014899,ORD-004393,POT-0117,1,326
ITM-014900,ORD-004393,POT-0018,1,1033
ITM-014901,ORD-004393,POT-0020,1,1379
ITM-014902,ORD-004393,POT-0002,1,918
ITM-014903,ORD-004393,POT-0040,1,795
ITM-014904,ORD-004393,POT-0025,3,806
ITM-014905,ORD-004394,POT-0018,4,1031
ITM-014906,ORD-004394,POT-0014,4,505
ITM-014907,ORD-004394,POT-0033,1,545
ITM-014908,ORD-004394,POT-0009,1,584
ITM-014909,ORD-004395,POT-0017,1,1333
ITM-014910,ORD-004395,POT-0020,1,1437
ITM-014911,ORD-004396,POT-0079,1,1061
ITM-014912,ORD-004396,POT-0049,1,1423
ITM-014913,ORD-004396,POT-0034,1,691
ITM-014914,ORD-004396,POT-0004,1,1499
ITM-014915,ORD-004396,POT-0026,1,880
ITM-014916,ORD-004396,POT-0011,5,1498
ITM-014917,ORD-004397,POT-0009,1,579
ITM-014918,ORD-004397,POT-0079,4,1084
ITM-014919,ORD-004397,POT-0021,1,891
ITM-014920,ORD-004398,POT-0101,1,675
ITM-014921,ORD-004398,POT-0027,1,551
ITM-014922,ORD-004398,POT-0063,1,1476
ITM-014923,ORD-004398,POT-0050,3,1408
ITM-014924,ORD-004399,POT-0049,1,1471
ITM-014925,ORD-004399,POT-0069,1,132
ITM-014926,ORD-004399,POT-0029,1,1213
ITM-014927,ORD-004399,POT-0035,1,1087
ITM-014928,ORD-004399,POT-0082,3,321
ITM-014929,ORD-004399,POT-0041,1,1352
ITM-014930,ORD-004400,POT-0094,1,1162
ITM-014931,ORD-004400,POT-0057,1,1571
ITM-014932,ORD-004400,POT-0092,2,1021
ITM-014933,ORD-004400,POT-0047,2,1546
ITM-014934,ORD-004401,POT-0070,1,370
ITM-014935,ORD-004401,POT-0040,1,864
ITM-014936,ORD-004401,POT-0012,1,225
ITM-014937,ORD-004401,POT-0025,4,745
ITM-014938,ORD-004402,POT-0021,2,892
ITM-014939,ORD-004402,POT-0075,1,883
ITM-014940,ORD-004402,POT-0083,1,1430
ITM-014941,ORD-004402,POT-0032,5,1224
ITM-014942,ORD-004402,POT-0003,1,485
ITM-014943,ORD-004402,POT-0017,3,1361
ITM-014944,ORD-004403,POT-0079,1,1037
ITM-014945,ORD-004403,POT-0094,1,1100
ITM-014946,ORD-004403,POT-0102,3,1338
ITM-014947,ORD-004403,POT-0063,1,1507
ITM-014948,ORD-004403,POT-0048,2,486
ITM-014949,ORD-004403,POT-0029,3,1217
ITM-014950,ORD-004404,POT-0038,3,545
ITM-014951,ORD-004404,POT-0044,1,701
ITM-014952,ORD-004404,POT-0058,2,326
ITM-014953,ORD-004404,POT-0100,1,572
ITM-014954,ORD-004404,POT-0005,4,966
ITM-014955,ORD-004404,POT-0025,2,766
ITM-014956,ORD-004404,POT-0034,1,678
ITM-014957,ORD-004405,POT-0012,1,237
ITM-014958,ORD-004405,POT-0114,1,503
ITM-014959,ORD-004406,POT-0021,1,900
ITM-014960,ORD-004406,POT-0085,1,1432
ITM-014961,ORD-004407,POT-0114,1,525
ITM-014962,ORD-004407,POT-0102,1,1256
ITM-014963,ORD-004407,POT-0012,1,237
ITM-014964,ORD-004408,POT-0069,1,123
ITM-014965,ORD-004408,POT-0027,1,542
ITM-014966,ORD-004408,POT-0092,1,1027
ITM-014967,ORD-004408,POT-0045,1,1130
ITM-014968,ORD-004409,POT-0012,3,223
ITM-014969,ORD-004409,POT-0009,1,569
ITM-014970,ORD-004409,POT-0020,2,1428
ITM-014971,ORD-004410,POT-0050,2,1417
ITM-014972,ORD-004411,POT-0027,1,566
ITM-014973,ORD-004411,POT-0024,2,1501
ITM-014974,ORD-004411,POT-0045,3,1162
ITM-014975,ORD-004412,POT-0019,1,1206
ITM-014976,ORD-004413,POT-0024,1,1565
ITM-014977,ORD-004414,POT-0038,3,544
ITM-014978,ORD-004415,POT-0101,1,648
ITM-014979,ORD-004416,POT-0083,1,1332
ITM-014980,ORD-004416,POT-0041,1,1457
ITM-014981,ORD-004416,POT-0092,5,1042
