payment_id,order_id,method,amount_copper,status,paid_at
PAY-002976,ORD-002612,coin,2106,success,2024-12-22T14:04:34Z
PAY-002977,ORD-002613,crystal_transfer,3651,success,2024-12-22 12:55:20
PAY-002978,ORD-002614,coin,350,success,2024-12-22 13:43:25
PAY-002979,ORD-002615,coin,1671,success,2024-12-23T20:09:28Z
PAY-002980,ORD-002616,crystal_transfer,11798,success,2024-12-23 13:05:06
PAY-002981,ORD-002617,coin,6363,success,2024-12-23 14:15:26
PAY-002982,ORD-002617,coin,6363,refunded,2024-12-30T17:17:26Z
PAY-002983,ORD-002618,coin,3907,failed,2024-12-23T15:51:03Z
PAY-002984,ORD-002618,coin,3907,success,2024-12-23T16:00:03Z
PAY-002985,ORD-002619,guild_credit,1037,success,2024-12-23T18:22:52Z
PAY-002986,ORD-002620,barter,450,success,2024-12-23 11:58:07
PAY-002987,ORD-002621,crystal_transfer,3810,success,2024-12-23T13:25:00Z
PAY-002988,ORD-002622,crystal_transfer,6421,success,2024-12-23 16:33:22
PAY-002989,ORD-002623,crystal_transfer,8887,success,2024-12-23 12:55:54
PAY-002990,ORD-002625,coin,1509,success,2024-12-23T15:47:30Z
PAY-002991,ORD-002626,coin,1332,success,2024-12-23 14:28:48
PAY-002992,ORD-002627,guild_credit,997,success,2024-12-23T16:56:57Z
PAY-002993,ORD-002628,crystal_transfer,579,success,2024-12-23 14:17:59
PAY-002994,ORD-002629,crystal_transfer,222,success,2024-12-24 13:07:48
PAY-002995,ORD-002630,coin,6906,success,2024-12-24 14:57:07
PAY-002996,ORD-002631,guild_credit,2454,failed,2024-12-24T13:57:28Z
PAY-002997,ORD-002631,guild_credit,2454,success,2024-12-24T14:12:28Z
PAY-002998,ORD-002631,guild_credit,2454,refunded,2025-01-06 04:49:28
PAY-002999,ORD-002632,guild_credit,648,success,2024-12-24T16:49:34Z
PAY-003000,ORD-002632,guild_credit,546,success,2024-12-24T17:11:34Z
PAY-003001,ORD-002633,coin,12530,success,2024-12-24T11:35:54Z
PAY-003002,ORD-002634,guild_credit,10854,success,2024-12-24 15:00:17
PAY-003003,ORD-002635,guild_credit,693,success,2024-12-24 10:21:27
PAY-003004,ORD-002636,crystal_transfer,8175,success,2024-12-24T16:28:20Z
PAY-003005,ORD-002637,guild_credit,4532,success,2024-12-24 10:22:32
PAY-003006,ORD-002638,coin,6865,success,2024-12-24 16:13:45
PAY-003007,ORD-002639,coin,2214,success,2024-12-24 10:26:12
PAY-003008,ORD-002640,barter,8644,success,2024-12-24 14:02:13
PAY-003009,ORD-002641,barter,2854,success,2024-12-24T14:33:58Z
PAY-003010,ORD-002642,crystal_transfer,2046,success,2024-12-24T14:05:33Z
PAY-003011,ORD-002643,coin,3007,success,2024-12-24T15:49:10Z
PAY-003012,ORD-002644,coin,2889,success,2024-12-24 17:27:48
PAY-003013,ORD-002645,coin,3301,success,2024-12-24T09:29:53Z
PAY-003014,ORD-002646,coin,2934,failed,2024-12-24 13:43:18
PAY-003015,ORD-002646,coin,2934,success,2024-12-24 14:01:18
PAY-003016,ORD-002647,barter,847,success,2024-12-25T18:53:30Z
PAY-003017,ORD-002648,coin,6699,success,2024-12-25 12:01:39
PAY-003018,ORD-002649,coin,6691,failed,2024-12-25 17:01:02
PAY-003019,ORD-002649,coin,6691,success,2024-12-25T17:08:02Z
PAY-003020,ORD-002650,coin,12398,success,2024-12-25T12:52:45Z
PAY-003021,ORD-002651,crystal_transfer,15765,success,2024-12-25 10:00:19
PAY-003022,ORD-002652,coin,2679,success,2024-12-25 11:54:16
PAY-003023,ORD-002653,coin,7889,success,2024-12-25T15:13:54Z
PAY-003024,ORD-002654,coin,2416,success,2024-12-25T08:22:35Z
PAY-003025,ORD-002655,guild_credit,9978,success,2024-12-25T20:00:44Z
PAY-003026,ORD-002657,crystal_transfer,7502,success,2024-12-25T16:15:40Z
PAY-003027,ORD-002657,crystal_transfer,7502,refunded,2024-12-26T23:30:40Z
PAY-003028,ORD-002658,coin,3874,success,2024-12-25T12:03:03Z
PAY-003029,ORD-002659,barter,4816,success,2024-12-25 11:55:33
PAY-003030,ORD-002660,guild_credit,4969,success,2024-12-25T15:16:49Z
PAY-003031,ORD-002661,crystal_transfer,3922,success,2024-12-25 16:59:48
PAY-003032,ORD-002662,barter,3149,success,2024-12-25T17:47:59Z
PAY-003033,ORD-002663,coin,4156,success,2024-12-25T16:24:59Z
PAY-003034,ORD-002664,crystal_transfer,6721,success,2024-12-26T16:25:35Z
PAY-003035,ORD-002665,coin,4843,success,2024-12-26T16:37:59Z
PAY-003036,ORD-002666,guild_credit,1014,failed,2024-12-26T17:04:09Z
PAY-003037,ORD-002667,barter,4393,success,2024-12-26T12:03:15Z
PAY-003038,ORD-002668,crystal_transfer,3331,success,2024-12-26T11:18:00Z
PAY-003039,ORD-002669,guild_credit,4011,success,2024-12-26T16:26:50Z
PAY-003040,ORD-002670,coin,968,success,2024-12-26 15:06:02
PAY-003041,ORD-002670,coin,968,refunded,2024-12-27T19:16:02Z
PAY-003042,ORD-002671,crystal_transfer,8385,success,2024-12-26 16:11:58
PAY-003043,ORD-002672,coin,1571,success,2024-12-26 13:46:24
PAY-003044,ORD-002673,guild_credit,2471,success,2024-12-26T15:36:14Z
PAY-003045,ORD-002674,coin,1299,success,2024-12-26 14:32:56
PAY-003046,ORD-002674,guild_credit,1131,success,2024-12-26T15:00:56Z
PAY-003047,ORD-002675,coin,5866,success,2024-12-26T19:05:12Z
PAY-003048,ORD-002676,coin,3541,success,2024-12-26T17:48:42Z
PAY-003049,ORD-002677,barter,378,success,2024-12-27T14:21:44Z
PAY-003050,ORD-002678,crystal_transfer,7754,success,2024-12-27T12:14:24Z
PAY-003051,ORD-002679,guild_credit,2759,success,2024-12-27T12:16:08Z
PAY-003052,ORD-002680,crystal_transfer,4447,success,2024-12-27T14:55:12Z
PAY-003053,ORD-002681,coin,5741,success,2024-12-27T12:11:41Z
PAY-003054,ORD-002681,coin,5741,refunded,2025-01-02T08:26:41Z
PAY-003055,ORD-002682,crystal_transfer,1279,success,2024-12-27 15:34:34
PAY-003056,ORD-002683,coin,5028,success,2024-12-27T17:32:58Z
PAY-003057,ORD-002684,coin,4720,success,2024-12-27T12:41:00Z
PAY-003058,ORD-002685,guild_credit,1237,success,2024-12-27 18:52:58
PAY-003059,ORD-002686,guild_credit,4872,success,2024-12-27T13:09:08Z
PAY-003060,ORD-002686,guild_credit,4872,refunded,2024-12-31 00:41:08
PAY-003061,ORD-002687,crystal_transfer,6825,success,2024-12-27T14:09:31Z
PAY-003062,ORD-002688,crystal_transfer,4234,success,2024-12-27T15:52:04Z
PAY-003063,ORD-002689,coin,1524,success,2024-12-27T14:10:27Z
PAY-003064,ORD-002690,coin,4019,success,2024-12-27 13:26:44
PAY-003065,ORD-002691,coin,9985,success,2024-12-27T13:34:43Z
PAY-003066,ORD-002692,coin,3619,success,2024-12-27 10:44:39
PAY-003067,ORD-002693,coin,614,success,2024-12-28 11:49:37
PAY-003068,ORD-002694,guild_credit,2112,success,2024-12-28T19:50:03Z
PAY-003069,ORD-002695,crystal_transfer,8007,success,2024-12-28 13:09:21
PAY-003070,ORD-002695,crystal_transfer,8007,refunded,2024-12-31 08:47:21
PAY-003071,ORD-002696,coin,1730,success,2024-12-28T14:12:47Z
PAY-003072,ORD-002697,coin,1315,success,2024-12-28T12:04:18Z
PAY-003073,ORD-002698,barter,3461,success,2024-12-28 16:18:45
PAY-003074,ORD-002699,coin,1455,success,2024-12-28 10:30:23
PAY-003075,ORD-002700,guild_credit,2897,success,2024-12-28 08:56:29
PAY-003076,ORD-002701,coin,5006,success,2024-12-28 14:36:44
PAY-003077,ORD-002702,guild_credit,7425,success,2024-12-28 16:27:41
PAY-003078,ORD-002702,coin,7231,success,2024-12-28T16:35:41Z
PAY-003079,ORD-002703,crystal_transfer,4572,success,2024-12-28T18:49:05Z
PAY-003080,ORD-002704,guild_credit,4970,success,2024-12-28T12:38:42Z
PAY-003081,ORD-002705,coin,7114,success,2024-12-28 10:21:51
PAY-003082,ORD-002706,coin,4194,success,2024-12-28T11:24:41Z
PAY-003083,ORD-002707,coin,1501,success,2024-12-28T15:01:08Z
PAY-003084,ORD-002708,crystal_transfer,6684,success,2024-12-28T15:52:28Z
PAY-003085,ORD-002709,guild_credit,15941,success,2024-12-29 13:52:57
PAY-003086,ORD-002710,barter,271,success,2024-12-29 11:05:29
PAY-003087,ORD-002711,guild_credit,8213,success,2024-12-29 15:36:26
PAY-003088,ORD-002712,coin,7200,success,2024-12-29T12:47:46Z
PAY-003089,ORD-002713,coin,10518,success,2024-12-29T12:09:48Z
PAY-003090,ORD-002714,coin,956,failed,2024-12-29T14:55:17Z
PAY-003091,ORD-002714,coin,956,success,2024-12-29T15:10:17Z
PAY-003092,ORD-002715,coin,2326,failed,2024-12-29T16:49:45Z
PAY-003093,ORD-002715,coin,2326,success,2024-12-29 16:51:45
PAY-003094,ORD-002716,coin,10782,success,2024-12-29T16:39:21Z
PAY-003095,ORD-002717,guild_credit,2940,success,2024-12-29 14:24:44
PAY-003096,ORD-002718,crystal_transfer,15618,success,2024-12-29 12:14:21
PAY-003097,ORD-002719,coin,4857,success,2024-12-29 12:46:20
PAY-003098,ORD-002720,guild_credit,3396,success,2024-12-29T13:59:45Z
PAY-003099,ORD-002721,crystal_transfer,3388,success,2024-12-29 12:06:17
PAY-003100,ORD-002722,barter,5016,success,2024-12-29T12:31:27Z
PAY-003101,ORD-002723,coin,1163,success,2024-12-29T13:42:19Z
PAY-003102,ORD-002724,crystal_transfer,4509,success,2024-12-29T13:47:28Z
PAY-003103,ORD-002725,coin,7426,failed,2024-12-29T13:45:19Z
PAY-003104,ORD-002725,coin,7426,success,2024-12-29T14:03:19Z
PAY-003105,ORD-002726,guild_credit,3828,success,2024-12-29 13:40:50
PAY-003106,ORD-002727,coin,2514,success,2024-12-29T17:09:24Z
PAY-003107,ORD-002728,coin,4959,success,2024-12-29T13:46:43Z
PAY-003108,ORD-002729,crystal_transfer,1727,success,2024-12-29 08:59:21
PAY-003109,ORD-002730,coin,5814,success,2024-12-29T16:38:44Z
PAY-003110,ORD-002731,guild_credit,14551,success,2024-12-30T13:52:43Z
PAY-003111,ORD-002732,crystal_transfer,3151,success,2024-12-30T11:59:30Z
PAY-003112,ORD-002732,coin,3147,success,2024-12-30T12:30:30Z
PAY-003113,ORD-002733,coin,8110,success,2024-12-30 10:49:23
PAY-003114,ORD-002734,guild_credit,500,success,2024-12-30 17:14:51
PAY-003115,ORD-002735,guild_credit,4894,failed,2024-12-30T16:05:59Z
PAY-003116,ORD-002735,guild_credit,4894,success,2024-12-30T16:11:59Z
PAY-003117,ORD-002736,coin,9500,success,2024-12-30T13:59:29Z
PAY-003118,ORD-002737,coin,7092,success,2024-12-30T14:06:52Z
PAY-003119,ORD-002738,coin,6232,success,2024-12-30T10:20:22Z
PAY-003120,ORD-002738,crystal_transfer,6158,success,2024-12-30 10:26:22
PAY-003121,ORD-002739,coin,5768,success,2024-12-30T13:42:38Z
PAY-003122,ORD-002740,coin,2699,success,2024-12-30 11:09:00
PAY-003123,ORD-002741,crystal_transfer,6473,failed,2024-12-30T11:47:40Z
PAY-003124,ORD-002742,barter,5370,success,2024-12-30T15:19:07Z
PAY-003125,ORD-002743,guild_credit,9152,success,2024-12-30T11:02:02Z
PAY-003126,ORD-002744,barter,1803,success,2024-12-30 15:31:57
PAY-003127,ORD-002745,crystal_transfer,8298,failed,2024-12-30T12:07:12Z
PAY-003128,ORD-002745,crystal_transfer,8298,success,2024-12-30T12:24:12Z
PAY-003129,ORD-002746,coin,4479,success,2024-12-31T11:27:25Z
PAY-003130,ORD-002747,coin,6315,success,2024-12-31T14:53:10Z
PAY-003131,ORD-002748,barter,3201,success,2024-12-31 10:55:14
PAY-003132,ORD-002749,coin,8908,success,2024-12-31T10:21:29Z
PAY-003133,ORD-002750,guild_credit,4386,success,2024-12-31T15:07:13Z
PAY-003134,ORD-002751,coin,1717,success,2024-12-31 11:03:00
PAY-003135,ORD-002751,coin,1717,refunded,2025-01-05T15:12:00Z
PAY-003136,ORD-002752,guild_credit,2473,success,2024-12-31T16:20:09Z
PAY-003137,ORD-002753,coin,9360,success,2024-12-31T15:59:38Z
PAY-003138,ORD-002754,coin,6781,success,2024-12-31T14:32:24Z
PAY-003139,ORD-002755,guild_credit,5142,success,2024-12-31 10:59:40
PAY-003140,ORD-002756,guild_credit,5339,success,2024-12-31 16:02:29
PAY-003141,ORD-002757,barter,5056,success,2024-12-31T12:45:07Z
PAY-003142,ORD-002759,guild_credit,5016,success,2024-12-31 17:57:40
PAY-003143,ORD-002760,guild_credit,4554,success,2024-12-31T11:30:36Z
PAY-003144,ORD-002761,coin,953,success,2024-12-31 08:40:59
PAY-003145,ORD-002762,coin,4181,success,2025-01-01T14:02:54Z
PAY-003146,ORD-002763,guild_credit,2691,success,2025-01-01T15:29:46Z
PAY-003147,ORD-002764,guild_credit,4558,success,2025-01-01T10:35:53Z
PAY-003148,ORD-002765,coin,5566,success,2025-01-01T18:30:04Z
PAY-003149,ORD-002766,coin,3542,success,2025-01-01 15:30:56
PAY-003150,ORD-002767,coin,6559,success,2025-01-01 09:17:22
PAY-003151,ORD-002768,coin,702,success,2025-01-01T15:25:32Z
PAY-003152,ORD-002768,crystal_transfer,902,success,2025-01-01T15:52:32Z
PAY-003153,ORD-002769,coin,3340,success,2025-01-01 13:32:51
PAY-003154,ORD-002770,coin,3722,success,2025-01-01T13:21:13Z
PAY-003155,ORD-002771,coin,4307,success,2025-01-01T09:33:31Z
PAY-003156,ORD-002772,coin,552,success,2025-01-02 15:52:34
PAY-003157,ORD-002773,coin,3098,success,2025-01-02T13:38:18Z
PAY-003158,ORD-002774,coin,5041,success,2025-01-02 11:30:53
PAY-003159,ORD-002775,crystal_transfer,2997,success,2025-01-02T11:14:15Z
PAY-003160,ORD-002776,coin,1185,success,2025-01-02 16:59:51
PAY-003161,ORD-002777,barter,2204,success,2025-01-02T14:36:20Z
PAY-003162,ORD-002778,coin,680,success,2025-01-02 14:18:43
PAY-003163,ORD-002779,guild_credit,6436,success,2025-01-02T09:38:29Z
PAY-003164,ORD-002780,barter,7254,success,2025-01-02T17:33:09Z
PAY-003165,ORD-002781,barter,1540,success,2025-01-02T13:15:06Z
PAY-003166,ORD-002782,coin,9189,success,2025-01-02T14:20:53Z
PAY-003167,ORD-002783,guild_credit,5597,success,2025-01-02T12:08:36Z
PAY-003168,ORD-002783,guild_credit,5597,refunded,2025-01-03T15:39:36Z
PAY-003169,ORD-002784,coin,5057,success,2025-01-02T13:10:44Z
PAY-003170,ORD-002785,coin,7129,success,2025-01-02T12:59:43Z
PAY-003171,ORD-002786,crystal_transfer,1514,success,2025-01-02 13:46:58
PAY-003172,ORD-002787,guild_credit,2742,success,2025-01-03T12:06:49Z
PAY-003173,ORD-002788,coin,1527,success,2025-01-03T15:46:52Z
PAY-003174,ORD-002789,coin,901,failed,2025-01-03 16:56:54
PAY-003175,ORD-002789,coin,901,success,2025-01-03 17:20:54
PAY-003176,ORD-002790,coin,6270,failed,2025-01-03T12:34:52Z
PAY-003177,ORD-002790,coin,6270,success,2025-01-03T12:49:52Z
PAY-003178,ORD-002791,crystal_transfer,8862,success,2025-01-03 11:33:35
PAY-003179,ORD-002792,coin,5167,success,2025-01-03 09:59:30
PAY-003180,ORD-002793,barter,4475,failed,2025-01-03T08:11:24Z
PAY-003181,ORD-002793,barter,4475,success,2025-01-03 08:15:24
PAY-003182,ORD-002794,barter,9963,failed,2025-01-03T13:27:43Z
PAY-003183,ORD-002794,barter,9963,success,2025-01-03T13:41:43Z
PAY-003184,ORD-002795,coin,2872,success,2025-01-03T12:56:49Z
PAY-003185,ORD-002796,crystal_transfer,8376,success,2025-01-03T12:13:05Z
PAY-003186,ORD-002797,crystal_transfer,5170,success,2025-01-03 16:41:35
PAY-003187,ORD-002798,guild_credit,1280,success,2025-01-03 12:34:53
PAY-003188,ORD-002799,guild_credit,7760,success,2025-01-03 12:55:46
PAY-003189,ORD-002800,crystal_transfer,3728,success,2025-01-03 16:30:44
PAY-003190,ORD-002801,coin,6658,success,2025-01-04T09:51:07Z
PAY-003191,ORD-002802,guild_credit,5423,success,2025-01-04T10:22:57Z
PAY-003192,ORD-002803,crystal_transfer,1716,success,2025-01-04 18:37:34
PAY-003193,ORD-002804,guild_credit,6263,success,2025-01-04 15:11:31
PAY-003194,ORD-002805,guild_credit,1244,failed,2025-01-04 11:12:53
PAY-003195,ORD-002805,guild_credit,1244,success,2025-01-04T11:27:53Z
PAY-003196,ORD-002806,guild_credit,470,success,2025-01-04T13:28:44Z
PAY-003197,ORD-002806,guild_credit,470,refunded,2025-01-11 22:07:44
PAY-003198,ORD-002807,coin,4291,failed,2025-01-04 12:50:20
PAY-003199,ORD-002807,coin,4291,success,2025-01-04 12:57:20
PAY-003200,ORD-002808,barter,735,success,2025-01-04T09:33:26Z
PAY-003201,ORD-002809,coin,6066,success,2025-01-04T12:04:19Z
PAY-003202,ORD-002810,guild_credit,2187,success,2025-01-04T12:51:22Z
PAY-003203,ORD-002811,coin,5578,success,2025-01-04 10:42:02
PAY-003204,ORD-002812,guild_credit,7386,success,2025-01-04 13:04:47
PAY-003205,ORD-002813,coin,5578,success,2025-01-04 13:25:37
PAY-003206,ORD-002814,crystal_transfer,7501,success,2025-01-04T12:59:42Z
PAY-003207,ORD-002815,guild_credit,2802,failed,2025-01-04T14:29:08Z
PAY-003208,ORD-002815,guild_credit,2802,success,2025-01-04 14:44:08
PAY-003209,ORD-002816,guild_credit,2852,success,2025-01-04 15:58:06
PAY-003210,ORD-002817,coin,4894,success,2025-01-04 13:10:41
PAY-003211,ORD-002818,guild_credit,922,success,2025-01-04T11:13:38Z
PAY-003212,ORD-002819,crystal_transfer,8190,success,2025-01-04 12:51:27
PAY-003213,ORD-002820,guild_credit,1099,success,2025-01-04 10:59:18
PAY-003214,ORD-002821,barter,6936,success,2025-01-04T09:16:25Z
PAY-003215,ORD-002822,barter,4126,success,2025-01-05T12:18:58Z
PAY-003216,ORD-002823,guild_credit,6363,success,2025-01-05T10:54:15Z
PAY-003217,ORD-002824,barter,4219,success,2025-01-05T15:24:10Z
PAY-003218,ORD-002825,coin,3716,success,2025-01-05 16:27:23
PAY-003219,ORD-002826,coin,4570,success,2025-01-05T13:03:09Z
PAY-003220,ORD-002827,coin,4602,success,2025-01-05T08:55:31Z
PAY-003221,ORD-002828,coin,1229,success,2025-01-05T16:56:51Z
PAY-003222,ORD-002829,coin,2164,success,2025-01-05 10:56:58
PAY-003223,ORD-002830,coin,2505,success,2025-01-05 16:17:03
PAY-003224,ORD-002831,guild_credit,5047,success,2025-01-05T15:39:40Z
PAY-003225,ORD-002832,guild_credit,7501,success,2025-01-05T15:37:15Z
PAY-003226,ORD-002833,crystal_transfer,10254,success,2025-01-05 08:53:04
PAY-003227,ORD-002834,coin,1579,success,2025-01-05T10:21:22Z
PAY-003228,ORD-002835,guild_credit,8431,success,2025-01-05T13:55:39Z
PAY-003229,ORD-002835,guild_credit,8431,refunded,2025-01-07 11:27:39
PAY-003230,ORD-002836,crystal_transfer,1674,success,2025-01-05T11:50:52Z
PAY-003231,ORD-002837,barter,3565,success,2025-01-05 09:29:57
PAY-003232,ORD-002838,crystal_transfer,1340,success,2025-01-05 11:31:19
PAY-003233,ORD-002839,coin,6527,success,2025-01-05T16:45:50Z
PAY-003234,ORD-002840,coin,1178,success,2025-01-05 14:58:30
PAY-003235,ORD-002840,guild_credit,1197,success,2025-01-05 15:15:30
PAY-003236,ORD-002841,crystal_transfer,442,success,2025-01-05T10:29:44Z
PAY-003237,ORD-002842,coin,3858,failed,2025-01-05 17:36:27
PAY-003238,ORD-002843,guild_credit,6110,success,2025-01-05T13:49:47Z
PAY-003239,ORD-002844,coin,10147,success,2025-01-05T12:44:42Z
PAY-003240,ORD-002845,coin,3683,success,2025-01-06 17:21:56
PAY-003241,ORD-002846,coin,6540,success,2025-01-06T12:28:14Z
PAY-003242,ORD-002847,guild_credit,2748,success,2025-01-06 11:52:52
PAY-003243,ORD-002848,coin,5884,success,2025-01-06T17:44:18Z
PAY-003244,ORD-002849,coin,5540,success,2025-01-06 13:59:49
PAY-003245,ORD-002850,crystal_transfer,2187,success,2025-01-06T11:16:11Z
PAY-003246,ORD-002850,coin,2310,success,2025-01-06T11:38:11Z
PAY-003247,ORD-002851,coin,1828,success,2025-01-06 08:49:06
PAY-003248,ORD-002853,barter,16786,success,2025-01-06 18:59:25
PAY-003249,ORD-002854,coin,7082,success,2025-01-06T11:22:36Z
PAY-003250,ORD-002855,guild_credit,8305,success,2025-01-06 13:33:53
PAY-003251,ORD-002856,guild_credit,565,success,2025-01-06T11:51:37Z
PAY-003252,ORD-002857,crystal_transfer,1287,success,2025-01-06 10:03:05
PAY-003253,ORD-002858,coin,3200,success,2025-01-06T14:23:10Z
PAY-003254,ORD-002858,guild_credit,3241,success,2025-01-06T14:46:10Z
PAY-003255,ORD-002859,guild_credit,640,success,2025-01-07T12:33:53Z
PAY-003256,ORD-002859,coin,608,success,2025-01-07T12:49:53Z
PAY-003257,ORD-002860,barter,2598,success,2025-01-07 16:31:04
PAY-003258,ORD-002861,coin,6643,success,2025-01-07T09:08:17Z
PAY-003259,ORD-002862,coin,9131,success,2025-01-07T13:22:34Z
PAY-003260,ORD-002863,coin,10067,success,2025-01-07 13:48:10
PAY-003261,ORD-002864,crystal_transfer,2013,success,2025-01-07 15:53:45
PAY-003262,ORD-002865,coin,5357,success,2025-01-07 11:26:01
PAY-003263,ORD-002866,crystal_transfer,9327,success,2025-01-07 13:13:17
PAY-003264,ORD-002867,guild_credit,5139,success,2025-01-07 14:56:58
PAY-003265,ORD-002868,coin,7518,success,2025-01-07T18:13:54Z
PAY-003266,ORD-002870,coin,1315,success,2025-01-07 10:00:29
PAY-003267,ORD-002871,guild_credit,4738,success,2025-01-07T16:18:13Z
PAY-003268,ORD-002872,crystal_transfer,1498,success,2025-01-07T14:56:04Z
PAY-003269,ORD-002873,guild_credit,1718,success,2025-01-07T16:40:46Z
PAY-003270,ORD-002874,coin,8865,success,2025-01-07 09:17:20
PAY-003271,ORD-002875,crystal_transfer,4365,success,2025-01-07T11:05:27Z
PAY-003272,ORD-002876,crystal_transfer,4942,success,2025-01-07 10:56:09
PAY-003273,ORD-002877,barter,3508,success,2025-01-07 15:21:39
PAY-003274,ORD-002877,crystal_transfer,3507,success,2025-01-07 15:30:39
PAY-003275,ORD-002878,guild_credit,6456,success,2025-01-07 17:56:45
PAY-003276,ORD-002879,guild_credit,7505,success,2025-01-07T13:54:14Z
PAY-003277,ORD-002880,crystal_transfer,4120,success,2025-01-08T16:47:41Z
PAY-003278,ORD-002881,guild_credit,10160,success,2025-01-08T16:41:37Z
PAY-003279,ORD-002882,guild_credit,6671,success,2025-01-08T10:25:08Z
PAY-003280,ORD-002883,coin,1398,success,2025-01-08T13:41:29Z
PAY-003281,ORD-002884,crystal_transfer,11081,success,2025-01-08 18:22:14
PAY-003282,ORD-002885,barter,5429,failed,2025-01-08 16:02:17
PAY-003283,ORD-002885,barter,5429,success,2025-01-08T16:18:17Z
PAY-003284,ORD-002886,coin,2049,success,2025-01-08 17:24:42
PAY-003285,ORD-002887,guild_credit,6022,failed,2025-01-08T09:20:53Z
PAY-003286,ORD-002887,guild_credit,6022,success,2025-01-08T09:21:53Z
PAY-003287,ORD-002888,barter,14347,success,2025-01-08T12:00:28Z
PAY-003288,ORD-002889,guild_credit,8845,success,2025-01-08T12:19:01Z
PAY-003289,ORD-002890,coin,4630,success,2025-01-08 14:04:45
PAY-003290,ORD-002891,guild_credit,12614,success,2025-01-08 10:37:00
PAY-003291,ORD-002892,guild_credit,5916,success,2025-01-08 13:30:44
PAY-003292,ORD-002893,barter,8778,success,2025-01-08T14:33:32Z
PAY-003293,ORD-002894,coin,7847,success,2025-01-08T18:13:11Z
PAY-003294,ORD-002895,barter,1762,success,2025-01-09T14:11:49Z
PAY-003295,ORD-002896,coin,7063,success,2025-01-09T10:01:43Z
PAY-003296,ORD-002897,coin,6040,success,2025-01-09T13:26:08Z
PAY-003297,ORD-002898,coin,12112,success,2025-01-09 12:56:46
PAY-003298,ORD-002899,coin,2522,success,2025-01-09T10:26:19Z
PAY-003299,ORD-002900,barter,2925,success,2025-01-09 13:33:37
PAY-003300,ORD-002901,barter,3240,success,2025-01-09 15:57:07
PAY-003301,ORD-002901,barter,3104,success,2025-01-09 16:12:07
PAY-003302,ORD-002902,coin,1041,success,2025-01-09T13:31:23Z
PAY-003303,ORD-002903,coin,7588,success,2025-01-09T18:27:39Z
PAY-003304,ORD-002904,barter,3264,success,2025-01-09T16:43:11Z
PAY-003305,ORD-002905,coin,7065,success,2025-01-09 15:39:25
PAY-003306,ORD-002906,crystal_transfer,3969,success,2025-01-09T11:18:57Z
PAY-003307,ORD-002907,guild_credit,836,success,2025-01-09T11:22:42Z
PAY-003308,ORD-002908,coin,3902,failed,2025-01-09T11:19:02Z
PAY-003309,ORD-002908,coin,3902,success,2025-01-09T11:40:02Z
PAY-003310,ORD-002909,crystal_transfer,4744,success,2025-01-10 17:04:22
PAY-003311,ORD-002910,barter,3490,success,2025-01-10T17:11:30Z
PAY-003312,ORD-002911,guild_credit,5679,success,2025-01-10 18:22:13
PAY-003313,ORD-002912,guild_credit,9328,success,2025-01-10T11:10:25Z
PAY-003314,ORD-002912,guild_credit,9328,refunded,2025-01-15T00:20:25Z
PAY-003315,ORD-002913,coin,1104,success,2025-01-10T12:07:22Z
PAY-003316,ORD-002914,guild_credit,4494,success,2025-01-10 13:26:14
PAY-003317,ORD-002915,coin,1890,success,2025-01-10T18:13:01Z
PAY-003318,ORD-002916,crystal_transfer,665,success,2025-01-10T13:17:21Z
PAY-003319,ORD-002917,coin,9229,success,2025-01-10 10:05:27
PAY-003320,ORD-002918,coin,3731,success,2025-01-10T12:39:29Z
PAY-003321,ORD-002919,coin,5936,success,2025-01-10T18:12:05Z
PAY-003322,ORD-002920,coin,7728,success,2025-01-10 15:23:45
PAY-003323,ORD-002921,crystal_transfer,2784,success,2025-01-10T14:27:41Z
PAY-003324,ORD-002922,coin,7036,success,2025-01-10 13:22:11
PAY-003325,ORD-002923,guild_credit,1868,success,2025-01-10T13:53:08Z
PAY-003326,ORD-002924,coin,11272,success,2025-01-11 14:10:46
PAY-003327,ORD-002925,coin,2608,success,2025-01-11 11:43:49
PAY-003328,ORD-002926,coin,1237,success,2025-01-11T10:24:03Z
PAY-003329,ORD-002927,guild_credit,5043,success,2025-01-11 15:19:54
PAY-003330,ORD-002928,crystal_transfer,3785,success,2025-01-11T11:42:23Z
PAY-003331,ORD-002929,barter,1468,success,2025-01-11 10:24:00
PAY-003332,ORD-002930,guild_credit,3615,success,2025-01-11T16:45:51Z
PAY-003333,ORD-002931,barter,5069,failed,2025-01-11T12:54:50Z
PAY-003334,ORD-002931,barter,5069,success,2025-01-11 13:13:50
PAY-003335,ORD-002932,crystal_transfer,3052,success,2025-01-11T16:58:18Z
PAY-003336,ORD-002933,guild_credit,13145,success,2025-01-11 09:33:12
PAY-003337,ORD-002934,crystal_transfer,2940,success,2025-01-11 11:56:27
PAY-003338,ORD-002935,coin,3613,success,2025-01-11T11:35:20Z
PAY-003339,ORD-002935,guild_credit,3439,success,2025-01-11 11:45:20
PAY-003340,ORD-002936,coin,2119,success,2025-01-11T11:17:52Z
PAY-003341,ORD-002937,coin,4274,success,2025-01-11 13:07:43
PAY-003342,ORD-002938,coin,6860,success,2025-01-11 12:29:03
PAY-003343,ORD-002939,barter,8578,success,2025-01-11T13:56:13Z
PAY-003344,ORD-002940,crystal_transfer,1710,success,2025-01-11 13:38:21
